Ticker,BTC-USD,DOGE-USD,BTC-USD-High,DOGE-USD-High,BTC-USD-Low,DOGE-USD-Low,BTC-USD-Open,DOGE-USD-Open,BTC-USD-Volume,DOGE-USD-Volume
Date,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
2023-10-22,29993.896484375,0.06159599870443344,30199.43359375,0.06166699901223183,29720.3125,0.06056300178170204,29918.654296875,0.06118899956345558,10446520040,152154020
2023-10-23,33086.234375,0.06708499789237976,34370.4375,0.06723800301551819,30097.828125,0.06176900118589401,30140.685546875,0.061827998608350754,38363572311,618990461
2023-10-24,33901.52734375,0.06655599921941757,35150.43359375,0.06976699829101562,32880.76171875,0.06512399762868881,33077.3046875,0.06711100041866302,44934999645,676497484
2023-10-25,34502.8203125,0.06836099922657013,35133.7578125,0.06945399940013885,33709.109375,0.06504900008440018,33916.04296875,0.06656400114297867,25254318008,536305756
2023-10-26,34156.6484375,0.07186699658632278,34832.91015625,0.07488799840211868,33762.32421875,0.06813199818134308,34504.2890625,0.06836400181055069,19427195376,1010931815
2023-10-27,33909.80078125,0.06788100302219391,34238.2109375,0.07217899709939957,33416.88671875,0.06762400269508362,34156.5,0.07187200337648392,16418032871,468362462
2023-10-28,34089.57421875,0.06900099664926529,34399.390625,0.069691002368927,33874.8046875,0.06770999729633331,33907.72265625,0.0678820013999939,10160330825,246982558
2023-10-29,34538.48046875,0.06935899704694748,34743.26171875,0.07008399814367294,33947.56640625,0.06791000068187714,34089.37109375,0.06900200247764587,11160323986,203013207
2023-10-30,34502.36328125,0.06965000182390213,34843.93359375,0.07020000368356705,34110.97265625,0.06827399879693985,34531.7421875,0.06935899704694748,17184860315,292736698
2023-10-31,34667.78125,0.06827700138092041,34719.25390625,0.07072199881076813,34083.30859375,0.06696999818086624,34500.078125,0.06964799761772156,15758270810,474946795
2023-11-01,35437.25390625,0.06884100288152695,35527.9296875,0.06955400109291077,34170.69140625,0.06612899899482727,34657.2734375,0.06827899813652039,22446272005,461539028
2023-11-02,34938.2421875,0.06793399900197983,35919.84375,0.07070399820804596,34401.57421875,0.06718599796295166,35441.578125,0.06885900348424911,20998158544,501730943
2023-11-03,34732.32421875,0.06814400106668472,34942.47265625,0.0682080015540123,34133.44140625,0.06663999706506729,34942.47265625,0.06793099641799927,17158456701,282752934
2023-11-04,35082.1953125,0.06907899677753448,35256.03125,0.06925699859857559,34616.69140625,0.06805899739265442,34736.32421875,0.06814700365066528,9561294264,203958701
2023-11-05,35049.35546875,0.07122399657964706,35340.33984375,0.07159899920225143,34594.2421875,0.06898099929094315,35090.01171875,0.06907899677753448,12412743996,447538899
2023-11-06,35037.37109375,0.07638099789619446,35286.02734375,0.076385997235775,34765.36328125,0.07062099874019623,35044.7890625,0.07122399657964706,12693436420,707371164
2023-11-07,35443.5625,0.07351800054311752,35892.41796875,0.07638899981975555,34545.81640625,0.07189799845218658,35047.79296875,0.07638899981975555,18834737789,789220960
2023-11-08,35655.27734375,0.07548099756240845,35994.41796875,0.07668100297451019,35147.80078125,0.07302699983119965,35419.4765625,0.07351700216531754,17295394918,531673694
2023-11-09,36693.125,0.07346100360155106,37926.2578125,0.07773599773645401,35592.1015625,0.07055699825286865,35633.6328125,0.07547400146722794,37762672382,964429145
2023-11-10,37313.96875,0.07544399797916412,37493.80078125,0.0754539966583252,36362.75390625,0.0731550008058548,36702.25,0.07346499711275101,22711265155,649733691
2023-11-11,37138.05078125,0.07840599864721298,37407.09375,0.08169800043106079,36773.66796875,0.07492200285196304,37310.0703125,0.07544499635696411,13924272142,1345253621
2023-11-12,37054.51953125,0.07798100262880325,37227.69140625,0.0799809992313385,36779.1171875,0.07614400237798691,37133.9921875,0.0784199982881546,11545715999,727221576
2023-11-13,36502.35546875,0.07478199899196625,37405.1171875,0.07939799875020981,36399.60546875,0.07417599856853485,37070.3046875,0.07797999680042267,19057712790,829471613
2023-11-14,35537.640625,0.07245700061321259,36753.3515625,0.07542700320482254,34948.5,0.0702809989452362,36491.7890625,0.0747779980301857,23857403554,708265059
2023-11-15,37880.58203125,0.07635600119829178,37964.89453125,0.07640799880027771,35383.78125,0.07241900265216827,35548.11328125,0.0724560022354126,27365821679,503454120
2023-11-16,36154.76953125,0.07927700132131577,37934.625,0.08283700048923492,35545.47265625,0.07604700326919556,37879.98046875,0.07635299861431122,26007385366,1563730284
2023-11-17,36596.68359375,0.08630400151014328,36704.484375,0.08706100285053253,35901.234375,0.07932300120592117,36164.82421875,0.07932599633932114,22445028430,2031597493
2023-11-18,36585.703125,0.08038300275802612,36839.28125,0.08639399707317352,36233.3125,0.07982899993658066,36625.37109375,0.08632700145244598,11886022717,1340580447
2023-11-19,37386.546875,0.08057600259780884,37509.35546875,0.08059799671173096,36414.59765625,0.07798399776220322,36585.765625,0.08039499819278717,12915986553,620299419
2023-11-20,37476.95703125,0.07787899672985077,37756.8203125,0.08203999698162079,36882.53125,0.07781600207090378,37374.07421875,0.08057499676942825,20888209068,668234221
2023-11-21,35813.8125,0.07211899757385254,37631.140625,0.07869800180196762,35813.8125,0.07149200141429901,37469.16015625,0.07787899672985077,25172163756,860811107
2023-11-22,37432.33984375,0.07578399777412415,37856.98046875,0.07656099647283554,35670.97265625,0.07188399881124496,35756.5546875,0.072113998234272,24397247860,440962821
2023-11-23,37289.62109375,0.07620000094175339,37643.91796875,0.07634799927473068,36923.86328125,0.07516200095415115,37420.43359375,0.07576999813318253,14214948217,279606815
2023-11-24,37720.28125,0.07821699976921082,38415.33984375,0.07842899858951569,37261.60546875,0.07614900171756744,37296.31640625,0.0761990025639534,22922957823,401116993
2023-11-25,37796.79296875,0.07895500212907791,37892.4296875,0.07910499721765518,37617.41796875,0.07776299864053726,37721.4140625,0.07821600139141083,9099571165,291859035
2023-11-26,37479.12109375,0.07870399951934814,37820.30078125,0.07897999882698059,37162.75,0.0763460025191307,37796.828125,0.07895199954509735,13744796068,343339848
2023-11-27,37254.16796875,0.07878799736499786,37559.35546875,0.08132000267505646,36750.12890625,0.07708899676799774,37454.19140625,0.07868999987840652,19002925720,743996999
2023-11-28,37831.0859375,0.08100900053977966,38368.48046875,0.08103100210428238,36891.08984375,0.07703699916601181,37247.9921875,0.07879199832677841,21696137014,618900678
2023-11-29,37858.4921875,0.08059299737215042,38366.11328125,0.08284199982881546,37612.6328125,0.07978600263595581,37826.10546875,0.08100400120019913,20728546658,596560786
2023-11-30,37712.74609375,0.08341699838638306,38141.75390625,0.08421699702739716,37531.140625,0.08053699880838394,37861.1171875,0.08059900254011154,18115982627,645565938
2023-12-01,38688.75,0.08385699987411499,38954.109375,0.08490800112485886,37629.359375,0.08250399678945541,37718.0078125,0.0834140032529831,23512784002,519429439
2023-12-02,39476.33203125,0.08627899736166,39678.9375,0.0864809975028038,38652.59375,0.08354800194501877,38689.27734375,0.083856001496315,15534035612,462433973
2023-12-03,39978.390625,0.08561500161886215,40135.60546875,0.08714699745178223,39298.1640625,0.08388999849557877,39472.20703125,0.08628299832344055,15769696322,550096321
2023-12-04,41980.09765625,0.0919400006532669,42371.75,0.09195400029420853,39978.62890625,0.08543100208044052,39978.62890625,0.08561699837446213,39856129827,1364950607
2023-12-05,44080.6484375,0.0942469984292984,44408.6640625,0.09505700320005417,41421.1484375,0.08771999925374985,41986.265625,0.09192100167274475,36312154535,1094480332
2023-12-06,43746.4453125,0.09486400336027145,44265.76953125,0.10543199628591537,43478.08203125,0.09377399832010269,44080.0234375,0.09424799680709839,29909761586,2606846041
2023-12-07,43292.6640625,0.09591999650001526,44042.58984375,0.09793899953365326,42880.6484375,0.09330800175666809,43769.1328125,0.09489099681377411,27635760671,1229053762
2023-12-08,44166.6015625,0.10147000104188919,44705.515625,0.10340599715709686,43125.296875,0.09582500159740448,43293.13671875,0.09591399878263474,24421116687,1017561991
2023-12-09,43725.984375,0.0985419973731041,44361.2578125,0.10461500287055969,43627.59765625,0.09804099798202515,44180.01953125,0.10149600356817245,17368210171,1122491938
2023-12-10,43779.69921875,0.10180100053548813,44034.625,0.10263600200414658,43593.28515625,0.09715200215578079,43728.3828125,0.09854300320148468,13000481418,687190079
2023-12-11,41243.83203125,0.09438399970531464,43808.375,0.10583700239658356,40234.578125,0.09181500226259232,43792.01953125,0.10181199759244919,40632672038,1973481451
2023-12-12,41450.22265625,0.0938350036740303,42048.3046875,0.09745299816131592,40667.5625,0.09154199808835983,41238.734375,0.09438200294971466,24779520132,948285886
2023-12-13,42890.7421875,0.09642799943685532,43429.78125,0.09738200157880783,40676.8671875,0.0906049981713295,41468.46484375,0.0938199982047081,26797884674,812811810
2023-12-14,43023.97265625,0.09825500100851059,43390.859375,0.09867899864912033,41767.08984375,0.09497500211000443,42884.26171875,0.09642700105905533,25578530178,742258598
2023-12-15,41929.7578125,0.0930040031671524,43087.82421875,0.09861099720001221,41692.96875,0.0929730013012886,43028.25,0.09826900064945221,19639442462,614056351
2023-12-16,42240.1171875,0.09705600142478943,42664.9453125,0.09707599878311157,41723.11328125,0.09228499978780746,41937.7421875,0.0930040031671524,14386729590,498585277
2023-12-17,41364.6640625,0.09309700131416321,42359.49609375,0.09758500009775162,41274.54296875,0.09277500212192535,42236.109375,0.09706199914216995,16678702876,482463968
2023-12-18,42623.5390625,0.09203600138425827,42720.296875,0.09365099668502808,40530.2578125,0.08718699961900711,41348.203125,0.09308400005102158,25224642008,685264950
2023-12-19,42270.52734375,0.09029699862003326,43354.296875,0.09335500001907349,41826.3359375,0.08960700035095215,42641.51171875,0.09203799813985825,23171001281,482452805
2023-12-20,43652.25,0.09141699969768524,44275.5859375,0.09326499700546265,42223.81640625,0.08974400162696838,42261.30078125,0.09029000252485275,27868908174,596172199
2023-12-21,43869.15234375,0.09500399976968765,44240.66796875,0.09721100330352783,43330.05078125,0.09083200246095657,43648.125,0.09142400324344635,22452766169,808685569
2023-12-22,43997.90234375,0.09519799798727036,44367.95703125,0.09549400210380554,43441.96875,0.09233099967241287,43868.98828125,0.09500700235366821,21028503216,622353150
2023-12-23,43739.54296875,0.09356199949979782,44015.69921875,0.09520000219345093,43351.35546875,0.09242700040340424,44012.19921875,0.09520000219345093,13507796558,357245326
2023-12-24,43016.1171875,0.09189499914646149,43945.5234375,0.09480199962854385,42786.91796875,0.09134799987077713,43728.3671875,0.09357900172472,18830554085,566323407
2023-12-25,43613.140625,0.0944489985704422,43765.09375,0.09516700357198715,42765.76953125,0.09154000133275986,43010.57421875,0.09190300107002258,21115795370,435910884
2023-12-26,42520.40234375,0.09135600179433823,43603.17578125,0.09444700181484222,41676.48828125,0.0891219973564148,43599.84765625,0.09444700181484222,30026850982,567640365
2023-12-27,43442.85546875,0.09357900172472,43683.16015625,0.09386400133371353,42167.58203125,0.0899209976196289,42518.46875,0.09135399758815765,25260941032,423259088
2023-12-28,42627.85546875,0.09188400208950043,43804.78125,0.09490100294351578,42318.55078125,0.09137699753046036,43468.19921875,0.0935949981212616,22992093014,464569016
2023-12-29,42099.40234375,0.09103800356388092,43124.32421875,0.09301400184631348,41424.0625,0.08966699987649918,42614.64453125,0.09188300371170044,26000021055,407349878
2023-12-30,42156.90234375,0.09014800190925598,42584.125,0.09140100330114365,41556.2265625,0.08959300071001053,42091.75390625,0.09103100001811981,16013925945,252403426
2023-12-31,42265.1875,0.08947200328111649,42860.9375,0.09081599861383438,41998.25390625,0.08897099643945694,42152.09765625,0.09014599770307541,16397498810,259196255
2024-01-01,44167.33203125,0.09202399849891663,44175.4375,0.09204600006341934,42214.9765625,0.08883800357580185,42280.234375,0.08947300165891647,18426978443,298687049
2024-01-02,44957.96875,0.09120400249958038,45899.70703125,0.09432999789714813,44176.94921875,0.09080400317907333,44187.140625,0.09203699976205826,39335274536,496309010
2024-01-03,42848.17578125,0.08204200118780136,45503.2421875,0.09209299832582474,40813.53515625,0.08101800084114075,44961.6015625,0.09120500087738037,46342323118,1026941029
2024-01-04,44179.921875,0.08413100242614746,44770.0234375,0.08465500175952911,42675.17578125,0.08155100047588348,42855.81640625,0.08204899728298187,30448091210,514230239
2024-01-05,44162.69140625,0.08277300000190735,44353.28515625,0.08475500345230103,42784.71875,0.08123499900102615,44192.98046875,0.08412099629640579,32336029347,547983037
2024-01-06,43989.1953125,0.0806640014052391,44227.6328125,0.08277300000190735,43475.15625,0.07885400205850601,44178.953125,0.08277300000190735,16092503468,414677901
2024-01-07,43943.09765625,0.07822500169277191,44495.5703125,0.08147399872541428,43662.23046875,0.07763499766588211,43998.46484375,0.08066800236701965,19330573863,399266341
2024-01-08,46970.50390625,0.08137000352144241,47218.0,0.08171699941158295,43244.08203125,0.074972003698349,43948.70703125,0.07822799682617188,42746192015,603250657
2024-01-09,46139.73046875,0.07926300168037415,47893.69921875,0.08218199759721756,45244.71484375,0.07723300158977509,46987.640625,0.08137799799442291,39821290992,957047300
2024-01-10,46627.77734375,0.08294200152158737,47647.22265625,0.08444999903440475,44483.15234375,0.07668299973011017,46121.5390625,0.07926300168037415,50114613298,703451086
2024-01-11,46368.5859375,0.0846249982714653,48969.37109375,0.08763500303030014,45678.64453125,0.08238299936056137,46656.07421875,0.08296900242567062,45833734549,778110109
2024-01-12,42853.16796875,0.08004599809646606,46498.13671875,0.085377998650074,41903.76953125,0.07824700325727463,46354.79296875,0.08461499959230423,43332698900,607108203
2024-01-13,42842.3828125,0.08092299848794937,43234.66015625,0.08126000314950943,42464.14453125,0.07890599966049194,42799.4453125,0.08003599941730499,20601860469,297741301
2024-01-14,41796.26953125,0.07997799664735794,43065.59765625,0.08382400125265121,41724.61328125,0.07985100150108337,42842.26171875,0.0809210017323494,17521429522,461353847
2024-01-15,42511.96875,0.08112499862909317,43319.72265625,0.08163700252771378,41705.41796875,0.07996899634599686,41715.06640625,0.07996899634599686,22320220558,272657967
2024-01-16,43154.9453125,0.08130999654531479,43566.2734375,0.08226700127124786,42085.99609375,0.07998999953269958,42499.3359375,0.08110599964857101,24062872740,328206882
2024-01-17,42742.65234375,0.08050499856472015,43189.890625,0.08153899759054184,42189.30859375,0.07955600321292877,43132.1015625,0.08131200075149536,20851232595,261149597
2024-01-18,41262.05859375,0.07798700034618378,42876.34765625,0.08069299906492233,40631.171875,0.07739900052547455,42742.3125,0.0805089995265007,25218357242,314880990
2024-01-19,41618.40625,0.07853599637746811,42134.16015625,0.07870499789714813,40297.45703125,0.07515200227499008,41278.4609375,0.07798799872398376,25752407154,351038255
2024-01-20,41665.5859375,0.08788800239562988,41877.89453125,0.08999799937009811,41446.82421875,0.07823599874973297,41624.58984375,0.07853399962186813,11586690904,684267184
2024-01-21,41545.78515625,0.08527299761772156,41855.3671875,0.08999200165271759,41497.0078125,0.08484300225973129,41671.48828125,0.08786799758672714,9344043642,948730356
2024-01-22,39507.3671875,0.08034099638462067,41651.20703125,0.08541599661111832,39450.1171875,0.08019500225782394,41553.65234375,0.08529199659824371,31338708143,673330908
2024-01-23,39845.55078125,0.07815399765968323,40127.3515625,0.08167699724435806,38521.89453125,0.07609099894762039,39518.71484375,0.0803460031747818,29244553045,555482191
2024-01-24,40077.07421875,0.07901600003242493,40483.78515625,0.08051799982786179,39508.796875,0.07774999737739563,39877.59375,0.07815700024366379,22359526178,372585722
2024-01-25,39933.80859375,0.07793299853801727,40254.48046875,0.07913699746131897,39545.6640625,0.0771929994225502,40075.55078125,0.07901600003242493,18491782013,292888748
2024-01-26,41816.87109375,0.07990100234746933,42209.38671875,0.08027900010347366,39825.69140625,0.07759500294923782,39936.81640625,0.07792899757623672,25598119893,283895680
2024-01-27,42120.0546875,0.08014199882745743,42195.6328125,0.08067800104618073,41431.28125,0.07907100021839142,41815.625,0.07988300174474716,11422941934,212327663
2024-01-28,42035.59375,0.07881300151348114,42797.17578125,0.08137000352144241,41696.91015625,0.07829199731349945,42126.125,0.08014000207185745,16858971687,257196385
2024-01-29,43288.24609375,0.08128900080919266,43305.8671875,0.08287200331687927,41818.33203125,0.07822299748659134,42030.9140625,0.07881300151348114,20668476578,540569157
2024-01-30,42952.609375,0.07972300052642822,43838.9453125,0.08212900161743164,42711.37109375,0.0795930027961731,43300.2265625,0.08129999786615372,23842814518,333456483
2024-01-31,42582.60546875,0.07876399904489517,43717.40625,0.0802220031619072,42298.9453125,0.07821399718523026,42946.25,0.07972899824380875,24673628793,307301569
2024-02-01,43075.7734375,0.07932700216770172,43243.16796875,0.0797789990901947,41879.19140625,0.07768400013446808,42569.76171875,0.07876300066709518,21423953779,257042563
2024-02-02,43185.859375,0.07923299819231033,43422.48828125,0.07990100234746933,42584.3359375,0.0786219984292984,43077.640625,0.07932700216770172,18603843039,220161256
2024-02-03,42992.25,0.07865100353956223,43359.94140625,0.07945500314235687,42890.80859375,0.07861600071191788,43184.96484375,0.07923399657011032,11169245236,152907809
2024-02-04,42583.58203125,0.07823800295591354,43097.64453125,0.0798569992184639,42374.83203125,0.07808399945497513,42994.94140625,0.07865799963474274,14802225490,183715849
2024-02-05,42658.66796875,0.07822000235319138,43494.25,0.08002699911594391,42264.81640625,0.077504001557827,42577.62109375,0.07824800163507462,18715487317,257544919
2024-02-06,43084.671875,0.07846599817276001,43344.1484375,0.0791810005903244,42529.01953125,0.07776299864053726,42657.390625,0.0782260000705719,16798476726,192061699
2024-02-07,44318.22265625,0.08010400086641312,44341.94921875,0.08025500178337097,42775.95703125,0.07821100205183029,43090.01953125,0.07846999913454056,21126587775,213373948
2024-02-08,45301.56640625,0.07987099885940552,45575.83984375,0.08075500279664993,44332.125,0.07962600141763687,44332.125,0.08010099828243256,26154524080,248828595
2024-02-09,47147.19921875,0.08157899975776672,48152.49609375,0.08208800107240677,45260.82421875,0.07987000048160553,45297.3828125,0.07987000048160553,39316770844,333635097
2024-02-10,47771.27734375,0.08144800364971161,48146.171875,0.08208300173282623,46905.3203125,0.0804620012640953,47153.52734375,0.08158200234174728,16398681570,212946391
2024-02-11,48293.91796875,0.0811930000782013,48535.9375,0.08327899873256683,47617.40625,0.08099199831485748,47768.96875,0.08144699782133102,19315867136,304303558
2024-02-12,49958.22265625,0.08234500139951706,50280.4765625,0.08279699832201004,47745.76171875,0.07956799864768982,48296.38671875,0.08120299875736237,34511985805,360525326
2024-02-13,49742.44140625,0.08108899742364883,50358.390625,0.08295399695634842,48406.49609375,0.08006200194358826,49941.359375,0.08233299851417542,35593051468,419683385
2024-02-14,51826.6953125,0.08554299920797348,52021.37109375,0.08700300008058548,49296.83203125,0.08056899905204773,49733.4453125,0.08108600229024887,39105608050,627015518
2024-02-15,51938.5546875,0.08535599708557129,52820.06640625,0.08804800361394882,51371.62890625,0.08416599780321121,51836.78515625,0.08554600179195404,38564360533,636946996
2024-02-16,52160.203125,0.08601299673318863,52537.96875,0.08788000047206879,51641.3671875,0.08439300209283829,51937.7265625,0.0853549987077713,28180567298,441121282
2024-02-17,51662.99609375,0.08359300345182419,52191.9140625,0.08605899661779404,50669.66796875,0.08220499753952026,52161.67578125,0.08601599931716919,20009091006,347758664
2024-02-18,52122.546875,0.08516599982976913,52356.96484375,0.08569999784231186,51233.70703125,0.08301699906587601,51661.96875,0.0835919976234436,17595377311,300251530
2024-02-19,51779.14453125,0.08947700262069702,52483.32421875,0.09053599834442139,51711.8203125,0.08512099832296371,52134.8125,0.0851690024137497,21362184346,663450017
2024-02-20,52284.875,0.08614300191402435,52945.05078125,0.09120800346136093,50792.3125,0.08356799930334091,51777.7265625,0.08947400003671646,33353758256,801458657
2024-02-21,51839.1796875,0.08461499959230423,52368.81640625,0.08622200042009354,50671.7578125,0.08217299729585648,52273.53515625,0.08614800125360489,28624907020,435393890
2024-02-22,51304.97265625,0.0840890035033226,52009.61328125,0.08540699630975723,50926.29296875,0.0831649973988533,51854.64453125,0.08460500091314316,25413900611,362895383
2024-02-23,50731.94921875,0.08443400263786316,51497.93359375,0.08548299968242645,50561.77734375,0.08303599804639816,51283.90625,0.08408299833536148,21427078270,400189069
2024-02-24,51571.1015625,0.08615600317716599,51684.1953125,0.08631999790668488,50585.4453125,0.08395499736070633,50736.37109375,0.08444800227880478,15174077879,326082311
2024-02-25,51733.23828125,0.08609899878501892,51950.02734375,0.08675900101661682,51306.171875,0.08546099811792374,51565.21484375,0.08615700155496597,15413239245,290853292
2024-02-26,54522.40234375,0.08938899636268616,54938.17578125,0.09002400189638138,50931.03125,0.08429200202226639,51730.5390625,0.08609800040721893,34074411896,523738048
2024-02-27,57085.37109375,0.09767100214958191,57537.83984375,0.09995699673891068,54484.19921875,0.08863700181245804,54519.36328125,0.08938799798488617,49756832031,1806722811
2024-02-28,62504.7890625,0.1165819987654686,63913.1328125,0.12111599743366241,56738.42578125,0.09460700303316116,57071.09765625,0.09767299890518188,83239156760,3843947641
2024-02-29,61198.3828125,0.11718499660491943,63585.64453125,0.13440899550914764,60498.73046875,0.11181599646806717,62499.18359375,0.11644700169563293,65496611844,4799960277
2024-03-01,62440.6328125,0.13955700397491455,63155.1015625,0.1452610045671463,60802.52734375,0.11716700345277786,61168.0625,0.11716700345277786,40186368423,3758449851
2024-03-02,62029.84765625,0.14212100207805634,62458.69921875,0.15006400644779205,61657.2890625,0.13692699372768402,62431.65234375,0.13961400091648102,23888473685,3588994520
2024-03-03,63167.37109375,0.15383599698543549,63230.2109375,0.15575900673866272,61435.0234375,0.12984000146389008,62031.578125,0.1421310007572174,26253811450,4012808483
2024-03-04,68330.4140625,0.1829099953174591,68537.03125,0.18430699408054352,62386.51953125,0.14878100156784058,63137.00390625,0.15394100546836853,70670471105,6348241494
2024-03-05,63801.19921875,0.15393699705600739,69170.625,0.2054390013217926,59323.91015625,0.1301030069589615,68341.0546875,0.18280400335788727,102802940877,9368269377
